d,pobs,turn,risk
243,0,0,3.21175536743983e-249
243,0,1,5.4810114899311645e-260
242,0,0,3.052108218287613e-249
242,0,1,4.3432508927964095e-260
241,0,0,2.9378387878785794e-249
241,0,1,3.459727426581579e-260
240,0,0,2.8552733746050313e-249
240,0,1,2.7965730837552685e-260
239,0,0,2.7952624643426864e-249
239,0,1,2.248131217507307e-260
238,0,0,2.751677770346337e-249
238,0,1,1.8143780892992117e-260
237,0,0,2.720412420909787e-249
237,0,1,1.4695246556550364e-260
236,0,0,2.698715254118156e-249
236,0,1,1.1940275298367631e-260
235,0,0,2.6847471945254574e-249
235,0,1,9.729700390071395e-261
234,0,0,2.677285403676281e-249
234,1,1,1.7808285409570103e-261
233,1,0,5.631364719209461e-249
233,0,1,1.445420555941365e-261
232,0,0,5.467224210983457e-249
232,1,1,2.684589661600725e-262
231,1,0,1.1878391212632305e-248
231,0,1,2.1699354284269402e-262
230,0,0,1.1289714634840095e-248
230,1,1,4.0927657228259275e-263
229,1,0,2.5242204884658004e-248
229,0,1,3.2942836921198505e-263
228,0,0,2.3822737457248734e-248
228,0,1,2.6632190988042516e-263
227,0,0,2.2548270296721445e-248
227,1,1,5.015892810018101e-264
226,1,0,5.136916591540625e-248
226,0,1,4.038086156104192e-264
225,0,0,4.828747052665562e-248
225,0,1,3.265609950867069e-264
224,0,0,4.688024894421236e-248
224,0,1,2.6517989458569186e-264
223,0,0,4.540821793100125e-248
223,0,1,2.140229823607999e-264
222,0,0,4.500671861697167e-248
222,1,1,3.9373220458929307e-265
221,1,0,1.0410853532198999e-247
221,0,1,3.195728579731671e-265
220,0,0,1.010216883761277e-247
220,0,1,2.6041090695484187e-265
219,0,0,9.968181434612832e-248
219,0,1,2.1296559940938154e-265
218,0,0,1.0059861411739145e-247
218,0,1,1.7473191883726684e-265
217,0,0,1.014878583823034e-247
217,0,1,1.4378411162367985e-265
216,0,0,1.0211004498260594e-247
216,1,1,2.5152327016739535e-266
215,1,0,2.461413070260388e-247
215,0,1,2.0613707155466328e-266
214,0,0,2.4188352197680866e-247
214,0,1,1.6949276118732802e-266
213,0,0,2.4332245113051104e-247
213,0,1,1.3977442577352026e-266
212,0,0,2.4726764992861e-247
212,0,1,1.1557451861166344e-266
211,0,0,2.532050233385501e-247
211,0,1,9.579493068222762e-267
210,0,0,2.6080359124652248e-247
210,0,1,7.95735745598729e-267
209,0,0,2.698609316544408e-247
209,0,1,6.622957740511955e-267
208,0,0,2.802661045958587e-247
208,0,1,5.5222113737140375e-267
207,0,0,2.919745784091046e-247
207,0,1,4.61192876029759e-267
206,0,0,3.080111446590759e-247
206,0,1,3.857445947181148e-267
205,0,0,3.193602618362832e-247
205,0,1,3.2308119991834474e-267
204,0,0,3.351561595770457e-247
204,0,1,2.7093921262973274e-267
203,0,0,3.5248143325813153e-247
203,0,1,2.274784345794791e-267
202,0,0,3.714634376613846e-247
202,0,1,1.9119740787347036e-267
201,0,0,3.961375954936925e-247
201,1,1,3.0330362318767724e-268
200,1,0,1.0318862127486091e-246
200,0,1,2.541744845878223e-268
199,0,0,1.0733741650370586e-246
199,1,1,4.0834267077423157e-269
198,1,0,2.879867219482056e-246
198,0,1,3.410099223827372e-269
197,0,0,2.9112648696779345e-246
197,0,1,2.853991960847484e-269
