d,pobs,turn,risk
292,23,0,2061841725572997942895591559768753922713545061617876781839458485458101684818630475723901707081736621803147277265107903219613348011703000251361966333845724277051380329305596634334764215538322841474213905834880/4251133776039813025038181587075203068467833791741138909962468948139762263303897841116531273528559016659181852753465161678366920430760288990760334348586397398513099581249400264418004507285579517679478071786422318039151648066123096155461312432533735529888539421813786625603928057696568880011731302364390168866716337522465427618196319339207895834513859459093096930637531917522463722114206222207504253604571687030368991
292,21,1,38508521570435952362829643638654117989504974122262354516867836915061546626040130429257419271270164718387011373050424765214260115071288912027011126029959348002924769205990420620893211935733915678937214924936284127/741446665242076877479905112936392088599991867795805647595367816395763903104553476504700394044663782017000433447409197819021746926671588637538548524574991017271634547965983733634013702904305338529038008039104920055289742477890092107231002091667621116897511745227927435337866406094075047977397759677709117642528152840468170626929306448863819160351854187926823957398799441458388832494685230280164192507173056256595362245440704
292,21,0,63278658433019175659263377008929586106174493625540846230886326859824819402461092499675530183667027549599254698511434571288227365612078808479688507125684682647177500308235235962068419949636590852918047615452355588/4004158638641761932796468821332501249392590160451275360110246583398298815325272379801961039556185271557095822562341203906030678060191581467769313601807385810399628605609848928289767855987860954479777298248782247614913971304058953365517865742192694127207404689723724618243784304618045008008187493335057198226538554835731987110716184252490403278112253742195132838873843769394977883198178890597397997174479007167407776223270863
292,22,1,38508521570435952362829643638654117989504974122262354516867836915061546626040130429257419271270164718387011373050424765214260115071288912027011126029959348002924769205990420620893211935733915678937214924936284127/741446665242076877479905112936392088599991867795805647595367816395763903104553476504700394044663782017000433447409197819021746926671588637538548524574991017271634547965983733634013702904305338529038008039104920055289742477890092107231002091667621116897511745227927435337866406094075047977397759677709117642528152840468170626929306448863819160351854187926823957398799441458388832494685230280164192507173056256595362245440704
291,22,0,8421287489087192388725517807909884122668486578689974154359706885728321392960107784602056982072646052818384925688302289576418828311814331156643869506268019513782206122517862570124804691009060099159405162404062275/70917545747139365995285326773967525071346693038194340114194176539049584634423029104284878924967479676483272091958193837888766747505635234123698388266020066900980041176867255649957281546143866015633712270816173289434246779734051309641571340152372322858081440478798474966328642280637404312109171343611908047980696147219968694889154713950140687208297372943440781031391198503634043721956673263101563938552989740127089265060101
291,19,1,98413818628473971321569722402398069741639742245796352833871369896565897234598755385157854615661618919465304148023625968743899789623848335868845759631842247555917384990232238720006719144836665259300263446762954517521/9685183515803510354826514078740236545682435837542622610755969606886508657301699850432730968954224725465785048945489230953692278613491388980422519794810041746117339256672150248626497998954604806188190261706869525962527702807580331660357935931051298445383109567545024026157279938170677386082651161194394900144796840799775115298555754489195804340379629940811565033143878100934233940804578071945666574821830845479965230608852736902240
291,19,0,281459190354990213986558669705946516062834714141513860841135347860322716483565323240591546206372183560896801620712108185469152420853178322606026778830144459149526597283950098337967214003026933850008142324921984665103/39609263404803798881460729470987395887603091977298623467522603200358445185659100658693363070867414767084044145633667143949807285811410183087273989512542653617746333213359465393580048882013634381261789798043508362812365287523373406837632023023488999055839886757934668726834005615389639872637504492091147090245752635765636508678196068291582427954480079764757822506151724378735150774316394556520929987795932576579479980824116534997780
291,19,1,342056378936993263643881571878043225934792761975112805343407759188645585239961890984822029917695928884553171515381826829051363484528146671570792475545797844602177844758812272763442913923141826430608779500594292616675/58500647153408746497829295001026686613177065922396386098635049055130244645809704319758288784973433173238390031566494620488840669967584184676165973040118675190003651597405435740187425341441065389443028009582504899182965825235852372670623195407858109628415032334116483159053485669381475700958160988073947893998892503780255922477547829125856659315309108389771554211611953535581151230863087449127420948928261634628452227303162199302032
291,19,0,281459190354990213986558669705946516062834714141513860841135347860322716483565323240591546206372183560896801620712108185469152420853178322606026778830144459149526597283950098337967214003026933850008142324921984665103/39609263404803798881460729470987395887603091977298623467522603200358445185659100658693363070867414767084044145633667143949807285811410183087273989512542653617746333213359465393580048882013634381261789798043508362812365287523373406837632023023488999055839886757934668726834005615389639872637504492091147090245752635765636508678196068291582427954480079764757822506151724378735150774316394556520929987795932576579479980824116534997780
291,18,1,27663507991423291652016188932758822070477333768462984951086087597468205259545702476274196891460395004038798300645467968479430034056936819472485735014318839047191427094269912045499218828459623090577491412594692317112595/382631856178506641228720529937594073809883582549480727160727082349150505668939293754455429265548319769966761782866441278153830226096545231287293886921275565236520391537458630727445729239348012138398190175240601993014940841393875351419455346663979623270709405809927560847318766903793291941594422142082563047423972488049703269156475052430184772645404051623459620743534912558570378607572449055903716135423054644813048089412283874998857412
290,18,0,4686412068402631448653704903708750093292580615487964288256309231207246612469973412052204750022568977646075319575874212223721282762263036113719812193127370319726366341757720488346991516723025612542962128643129290657575/65886836727296452059746941716864785812294562594562634177880667009036328817476750299958937816805138444718375733107523596051998368652949960657099361539699443923278923203942279006654518235326818355162861254843144973845121649343249253714449838724046656669662576178719964950641096058779685972829393836039137947387609724357480864513821896777284181941018488320997534651947441996413216944533653910735399003077255600138553486988806122547797447
290,18,1,27663507991423291652016188932758822070477333768462984951086087597468205259545702476274196891460395004038798300645467968479430034056936819472485735014318839047191427094269912045499218828459623090577491412594692317112595/382631856178506641228720529937594073809883582549480727160727082349150505668939293754455429265548319769966761782866441278153830226096545231287293886921275565236520391537458630727445729239348012138398190175240601993014940841393875351419455346663979623270709405809927560847318766903793291941594422142082563047423972488049703269156475052430184772645404051623459620743534912558570378607572449055903716135423054644813048089412283874998857412
290,18,0,6072924958742916462070713602806674057159472842178215221762296051868231971900547570642995972745027620005586730821389852682123979886931221526450615396689096854940220637663528370698391406788382381318448923234102439341224/36880089403001468980323618222560805599189439126519205464998284163527911474513906913597355618190285660882636170736992282572174007017747859693622897692368244141972330832413562338680901742742051817590389102098991195786149454151875553946946206212170928040730137182907398477840242368679812955413930444981571912091372101510691735138752066102916275127500899914227850976437040898110925696659443468674220006427150374482085431802066023620217551
290,16,1,203601519226475335615868161931007891321426931408083667001972069612977568652271644142618803343418994155576173318106897793974082801833316948773840288165627531033232443992110900386103970866941756355084950689240554262678815163/20726491820174420964728150723562203963217688060053549619727222121080909253137900080491454741493064272526444401702583513128859096825883002843392011358820326848124872927342745605119749403705238948211640888787098375126522516841725400951599636290089364438734039758260069106950045145758882667104642693735857784641123909477243963041256979869538179196667660651358192153498750646380968224219774923602323855553010427855696100666492262746164475754549500
289,16,0,206288991371668680379048174701506097627144595440611656744748637444510162563835162647085333037348722776234839817101436888817147187792611648252807447715233701900554835942935207478062165034119431711611564378587593277087444643/21277329891846180970854127127387481489688513435521632014337060565429215035781347687622965244589789024790981181552250152194627936715792790064463693788822409871923151795754754444533298066350380264460481592926231606396557507434248345564614446316818646881942619727199402401204348072110308807610498392575060492314610590981010753166794962192717230971530857892016280630075346968415940134531343185162400985509051254765409301646922540055129099347609544
289,17,1,15451763271854428544471951354232364961628602034392446070555727417435079073264717855578576628906872989012972039762632999143913322318099766693404328971198796199964370728784906025122607395858408451490990511805043232274439463/477507802816867785474429387586862599931999188390671394555382977387802252254127775862276723079996479971632507747266014737418020038480082476811445943135706598343800682281464502431643204188017519734266021145878399512468106255538756072315931534035017253648823881983307803958671152152621813679120585246998672996077589430197710874943261523302179260663509068151734515251243369151236272398012296691291088188185538387095408269914374731085791402948450
288,17,0,5341814171447217425293092835819318944343420702036528073646167747102663633060213968349484084451115613433414393212395916282512016490982232316120128944743719230409746400831153849735037560390350714440434385569705810931957791/71336439805422368129408702688682843211375639260449102491537811367367324056194771402651387807854790763974443978917321607981457546785329145113554172701677279045984277615148129806008683547890566245931681282125062346332564915927754367501008166811188089813179891734190774132900933566457867654118433924736552140096146746126578433031176030784779981953769242901462887820335281251024326163051254898425526779065251837157855507493281296811195773869980
288,16,1,16307078634139560670257067821990811403894214608203960482232079960078152245914737867939541761828772510300267394130597356111378764190780045647096724659885893855874844435699419531624547082784393903281284145475692308289206870/265918172810412972049556515124048948109795784183144981263826170865306797993808894341449792828097131322383083733914097663738473150306705123206098765802098644373459954005985467673158353041132163226729951286976110683078854999275595151399455008297846544348076786294864771608492818711998608238176475753517956040773869868643623632439898574538831634483675907372874107738137376802512490766903261075394502407042327436864330904065645183903836687822011
288,16,0,5341814171447217425293092835819318944343420702036528073646167747102663633060213968349484084451115613433414393212395916282512016490982232316120128944743719230409746400831153849735037560390350714440434385569705810931957791/71336439805422368129408702688682843211375639260449102491537811367367324056194771402651387807854790763974443978917321607981457546785329145113554172701677279045984277615148129806008683547890566245931681282125062346332564915927754367501008166811188089813179891734190774132900933566457867654118433924736552140096146746126578433031176030784779981953769242901462887820335281251024326163051254898425526779065251837157855507493281296811195773869980
288,14,1,295241622227730141721312252890565104759154588203208350613172581588513577060261114685246521490567308931017349452151045649009702093588736904741891495661929968795374767033707441878048062615105619296666956232159764087946308708367/87166857033225585045537018780250917832284789098363925785125027441452956280399278490751932684040783859334873306816056379826141715051223021764018913092323682246014403585428596369137379290220705330512947714956357114608150195126705745336225336160006275505075699316777147547440195266055786626102910798933087439881665292840686894352997630793484629667788101540466507171792248625735107658914838145768766546675249525912505270432075651869643637519949310352765
288,14,0,330701728677738278688168041045210050920660252770918882075159311552119163023338796235741934575977156925057712257502044687460162519880495810820519077467091258359839022921990651184443629109904257060045151039970593288090911840417/328088332436345993858501984947300359818461098594224105435248913694174913992827416579738544584661184440133132242959432755537930017356356823004310209852264621114407274333676885894968168896427157249867791428419022243200449759732252781697856163479484934446585784067735656973418266476998014402472694974679206760150869755484897929817251063455647274091993034041088820895542774602507434835711569682435534111189186295991148714388324388618599125045634666768275
288,13,1,439954021094410219332701314297324142244426588935925200924854790855689276984444756577187261026399488812985527927345057902696851400039971396801076541087997847196374555464083718080399984224111435444475000691185757670135614770619/25936696461076563248438773198734698116193270008551948175852179592088029192451612986662658225810748719994915371418509995899372454273545113417067825420525453242838904588489139617536856840523820912602354428303845899328402903847672304253894104039055898604334725457041535373915294338024208511479003019810614739649081005160165286822248001932434498403745285138143443818750202834234891130034540999220796394205271281345850338352171043743051505270512818102105110
287,13,0,119537236114319260075792382091866098889273946414049059446560754325619504284864045117996035953856419061201045782764120950175718119871549547399483227430828278067763102428653675108324933816405530602536475884927459301390439235372791/7144472861495955083506274329592818861123099553769893825121563451137257255282136170649909996955079494839872048468764991407995257458124404811422112570376185235760171948952944570016063118281111465633732999542026098408933869003664583898721189894828844100898291198195219267765507962635039089761203706914697789118813723925266096833294997167897743104955833285306128140262946994017057967194944489282578863385291703481904250445546855726512748554186718885910236516
287,14,1,35463254280942370037970868626719673296818169998908720821557911154129107202740334541403771140013641340541409179037877329259086895902458747549074426509260870513913839250671717102997054268917777542133491718659041730309756573612237/628811229019730088161926333833781283163284097950148827925667675867688941737067013049829228186791024117519101404352626363080093738472497838798335154371607349420903872055892784186890014857138491425946881430302411784673993925510354438484625050271963644211031654701616024194383823517719674930118988091419681896826202964976020616926237154977316310649806878308815548745350617342872046795109546574228001901366467101319090023983380911910599958127539817639595972
287,14,0,25311855210258585362507802619173329005415746599517077346974164416834050213011318079315928156306100323371858647026986606614725937084776869148783635049540177017343984858855837477863932953450378459291025543456813424652962769921532/640682508029472866997907028143185289188449129998162381770237168398154352749027877399233083191818121550928106208688638069996072270703726015246474154126023909606631046977771285712259535859100307867881534749123455394513912153572016818618983549174180474220537047032863276708366295403266541241552600864057413827778857829971701533764985272667123133923882788217359277705988763511219452434961072858010455151715694961622732673565452449753506958924129126003383375
287,13,1,31125959957436338978850428374302278889591611371621688946677665418662900020308334135092876393619775406159866764926191055857932223602454547796636475520205805409702773221104270619850191023914460260695381731467299510831252989485499/968817283559274950498837668726083095940640728556681696101809690376616464604260352662841206989431366494899064958320147139203303765236103905043425688112374727989953436631470702818366123271447702085512996745882419003922260794448106770334363092901068941540569930565355693908605233100169776748662751022669978069653908441854806970268894531542578840615518872554120657663580720793594247196981214555405901518726069991825647506241940814492120637470829882964539776
286,13,0,7582153984635150408055997851157832696440916626242221781245546859151770517251938981458986308307158274338632663769144881083354967219034225100066068239521775021461957844016300886059444881774889018283917801030687859463629254386412/57488599140946036699878280560101633766438075947897372121256327076310037632552631889002153114356584069084808182309891935764627760213825022791044544392179285898164103252211106689700141259833767169787943371793548008894072854269755199906698312296400662967358763479085028092656158546124831516482055408824867701431616708504510344057180805895310717826685371983320535473491660103393294644322282757452876182412808745722935327494640661090637629542018285875025615
286,11,1,271721215890084508158722717773573801090565529098971923603319856422798708249010199751572288317115091674397572777950175189567740579170818135929277601417757933787755990887225101882926572599214895314717338128029855167618898150653157151/73831684141671475800763155382321685650941159824553587332925971414670452481860963387616713351133534546063366855852857384600662451698820773548061160155857458161284359918578427761960828565221102684892993335431314022207532146432300203717340031888180537048243854928889941370882313252574441127253167358994149344257640085629364036440440491468995995914878457752737388355962969409088147660088059714673526694617096952727973127238242230226429685958908817949896102670618237
286,11,0,1839181946527945638668912475567477445393964209285372933557174727008750574056783215366516744866440451855791459489971709432783638992468302776009460939928197941193184087750275121124752834287049392693584058852676557536710553580600531029/1691285805468960516793891825066085382202768206577298914724291475521894773770091867987765154823161924899154412733647869043136707142863371634351243286758010080373216981174531261434799240502389774869485280247343373374394627847922874598259986905169834620865990338640260840355312842650442621793676946303987527517516518433061430450169278525030275497712166945264917134990293977666537192266391709714034003014716978992870368432676673535827442691697884326786502010959697140
286,10,1,142097225951739969955586727220081658277114597341648726841557884727166940338573374893025588847336215366140339859179147296882897403463041962889005280893588503840259850319839120663118570812961241517293423434898415236359983055861115829953/10095680286577447052749446218634532808404063468288198194223182561076460556857054362827359448925438321550919346316344858305124809537520523177825856824926330585835295278817756997540770539621939620392928589741300126062116079680546305918327246649399297367285205525464007724022959154338843880206314357122971598613163658434853860079668765499433544020600014892215892462430220042103542492727492222970923964293503463123185597272974119053070679825021815289740000581596123475460
285,10,0,71563257835118302130166663794961380026906449391442053440275098432556204016625186267573150290732913992540274624284862218603864029029218163491813110634391567964207319156635952718108243182602393078929288804872868705195572888931366660956/5121232697918229203062960273085049054294818843654157239369684714989479031533130427894944305281384882086403285449338139268647900353735559487617697395763156160701429428218865840238082385257358889038069076157647815843105431008007027766010886802928370507665068599715378657575287875151304296442761400245549969617285607152323749599115007047053453423562850537409992346835444314298230704664711368025774779012944114193960240454444361735761740550993934260078030355225537505167
285,11,1,42449474466338076354110850520700005495088467195753147991552852081908681893856390497709037453864176898891748218735164403003476235472164943898708938416553768703065700222817465258865511805530055151564935318739477891578962977848932309575/900965890243081195029492442747514055979608301475142877641593279954958816941234380336679238148771862827537765680402752411757602245996117861353563574578528499526250213507808889905503259835298556936418660541192195958018833117582952026375046304947443067839685960418302810224818365029020238907600579943143091083104915155386249503510625812652101435947538465687827870585280702653621304156291442307988690483533032889124223253056891922476535871706226901604605561142087140632
284,11,0,8934697573258021342419284170500014804385023137218528538231646012247726159118105908783778224314453157007752222675919385858977025185235695117324210292049851127751276446025165580280471344885549650555114677903616191662528409679073891475/79827622893484679554297838568612751931665532890770664392185622879009791876643331278793738545870672402453605105288336949658608244613998812526286608679595821993846558321142950811240275546709621541232118544628477320504766573913015271406422188079152783623000281414604328111354643949674955194008859800152730018590672338503312866462601527857639662014702962990507783585224929292577215282116159172961934114836784963371766750726173060866139693894555453419331591094867145416
284,11,1,57337867434411113495772595317855867240877415655499330656644041710198293369971752271059949864830826870949074138191855862594764370827593553969151036709552278127543569289698139154241033532499645361116716199136140271153188235916409552913/1643795293063228344492261049333484016521059329990803962974860665014843948830413492306690755570659696688051137315523736221041497042674194270145117675294903833253191953953149540955200233765304749212435329301621223319329080317363684828214634254113715769871718684866050415917925817569774003141599480029558808239037958380373892041948682081951231577043930684293582732259389848464278616665211312053348225165941039233133599630642385607587985533181558045879198415675325535664
283,11,0,526060970033970563988840121583039684330750811410458581905481241512460402603268421853538929247287524617645176547442897927985871727157836421868491063299483941994023536796772103769992595610290045672940873302591999574549162758933332313/1383671704451859817359064416002562885306743150508390707698672292269754681292007033304000123908409595615379522205091245744271703961498314896949232006449683003762434061854280381545882023151977603136824539783194643081340726463656978968024702036825439469028869626901949828239025909288620320098670219585364972551608457546963005922789988891378735034383070967347782474706036851042710743269862766456034716526133808424084944100798594140890165692591846661920684417598436725
283,9,1,1075390580857821670775531405628501652495015496068420885837131270470894388870722202544007058674386820360730087311184673795093601801407419724220974632886679178714813184267358170642521513606765167782027173631391406690015197976760598777971/578226694227360411377567012026304563714915318576945414881558446181062621158718550097666260158384023627152684577154980864827332996270158206916308241623060503626570281684958796083018217744210181123253185557346709842449537572305162490720604954725398840217475713454841203631840278744256005753405312771241619376992054232736780557309322151417696661976991146975674561599938793099376728989907830064318533687072934684681760778478589181621211909520013696710377554000232392089940
282,9,0,541353932231086112983969490376886787792110228506901530598214263478324800763308092003523628087391203000328343695855927299283930098954748835449064138688169128243531958920795702779290125458203521289339113391423738735025275727605947538522/293060230084443239297049895854741595500684983393986315233026492376835355153035449412794515718172472583452186506334018182670851762204709628852106983487598369978864959263489314457769246572456401870352595281249085124898691905176916020726254022872790349296623935743105125211152577802754699338802924714149913406351349970253336789584384235565960067650062705377905573324947661958646149037497358116262542758582820952677712303175846872208246074237627105800944563668846883683043
282,9,1,1075390580857821670775531405628501652495015496068420885837131270470894388870722202544007058674386820360730087311184673795093601801407419724220974632886679178714813184267358170642521513606765167782027173631391406690015197976760598777971/578226694227360411377567012026304563714915318576945414881558446181062621158718550097666260158384023627152684577154980864827332996270158206916308241623060503626570281684958796083018217744210181123253185557346709842449537572305162490720604954725398840217475713454841203631840278744256005753405312771241619376992054232736780557309322151417696661976991146975674561599938793099376728989907830064318533687072934684681760778478589181621211909520013696710377554000232392089940
282,9,0,448295072754497042887661695755649486135192803305249250225671075648794257886230053638371646193762477455455582759738076054685711546858332521859569159483888005339988617894279168879340501169169363469907320418316661711365538546396290350053/100483611849788720039362498123829767080230858641784821067766903611452790411713894061288202613055042348871692866989051865405187110228001509255462225014835339393189508769819224788212530226517952620055340531066774403905778430944400981373932179195702317147291070743810563036614731475651269051086245752231944819586864718040395916143606489470756078552647904496705869753531563073904360910118035041346988386698927724105973419676879170478666597657601543859733594226436266361020
282,11,1,24319480875717078924074190511076208152874852613450071448607398062116647754884449195062673797705002919259700891455663971926062842204705834122204754255709064451555414667818951806798280051440495085603853943087360580496488900420602216625/3844272038245594022367427417234686015102511361590436764756456880919487884725834983330375662076968832659049703429545824911120957404970724903617158610806696201714748146155337623497859217645141499419781628031221377942214386683616294972332769540632024218608853290968445521096705945194113346886405313475748824207825431447026411782205971810527443092895788734108540330735673258845887897084836304001646138148447419584270535549392297043296311658573081519484213169121401295024
281,11,0,131171315569112488124212312821863779615010392202645817111185839040290738632141487669379775242741454779083681228195772037085999173436821535065196877808407465944570361282478300756127907791636755793515795125240279695513576512400941944201/8602862235855803798186344011423689788678998133053354439910083233786715113639434308705776743087329522022978634251456640994447646200477373856414978192486136133639960846472744571752711789843667054192546829059119459973434477782297171831774660535103693625063481865204540171549063906480082975434675254226970269444920661817166143053328444873815594255495636392011444030277346205629812217518831186062111409740150871234545811420708374163197420620074627908649057436011952055088
281,10,1,54562452226411406078784534985213774341692375652993298887479959209868556295523469985663476910200562323345804575054955619518946171508477983959506444042794846279660232136250239828673244765129491379940072305635382651761490967317053282739/11907999565371055694534127560192046917746748354395560566869756479954386976665369201312264409755803681240400023577580109638102380102757195119542193414838163107750484816961261566074161904415617565310279223830116923486023844839252365404820694731629382265695698642487045071483440393632178741108307381630304569311382492615279965952593203613324304521197729283734083671297507649920588667882094118415803412835466824771816696231543357254334515663239903402824958074154275160259
280,10,0,19297754566435013997150261497182660421147449541771930738198723497562500737263814895677719960121880656256169845253970266817163074186830016315649099978566974317789670211744619991400309694230483741120659007224877611878286939392601509543/372398871936414632295756077017952217680245475405608885202783863111529648277892655402575704909430340822466155572240621026540694344854197273933697210640461507197011129668868713415636012608203845483892269770631004875058050044385803603455292994395623578059459351257324770390288509457742181485159368242502172975646743289044019415636302272297224609646126241650084127017881122708439447393618783890730750041778270990567720057797236689745305938670925749736451976132904846824
